lat,lon,elevation_m
13.89899,100.439394,5.0
13.89899,100.445455,3.0
13.89899,100.451515,6.0
13.89899,100.457576,5.0
13.89899,100.463636,7.0
13.89899,100.469697,6.0
13.89899,100.475758,4.0
13.89899,100.481818,7.0
13.89899,100.487879,5.0
13.89899,100.493939,6.0
13.89899,100.5,6.0
13.89899,100.506061,7.0
13.89899,100.512121,9.0
13.89899,100.518182,3.0
13.89899,100.524242,6.0
13.89899,100.530303,6.0
13.89899,100.536364,10.0
13.89899,100.542424,9.0
13.89899,100.548485,3.0
13.89899,100.554545,5.0
13.89899,100.560606,9.0
13.89899,100.566667,10.0
13.89899,100.572727,7.0
13.89899,100.578788,4.0
13.89899,100.584848,7.0
13.89899,100.590909,11.0
13.89899,100.59697,2.0
13.89899,100.60303,-4.0
13.89899,100.609091,7.0
13.89899,100.615152,8.0
13.89899,100.621212,3.0
13.89899,100.627273,10.0
13.89899,100.633333,3.0
13.89899,100.639394,7.0
13.89899,100.645455,3.0
13.89899,100.651515,8.0
13.89899,100.657576,3.0
13.89899,100.663636,4.0
13.89899,100.669697,6.0
13.89899,100.675758,7.0
13.89899,100.681818,3.0
13.89899,100.687879,9.0
13.89899,100.693939,4.0
13.89899,100.7,1.0
13.89899,100.706061,5.0
13.89899,100.712121,1.0
13.89899,100.718182,6.0
13.89899,100.724242,6.0
13.89899,100.730303,6.0
13.89899,100.736364,6.0
13.89899,100.742424,5.0
13.89899,100.748485,7.0
13.89899,100.754545,6.0
13.89899,100.760606,4.0
13.89899,100.766667,6.0
13.89899,100.772727,4.0
13.89899,100.778788,5.0
13.89899,100.784848,3.0
13.89899,100.790909,5.0
13.89899,100.79697,6.0
13.89899,100.80303,2.0
13.89899,100.809091,5.0
13.89899,100.815152,4.0
13.89899,100.821212,2.0
13.89899,100.827273,6.0
13.89899,100.833333,7.0
13.89899,100.839394,5.0
13.89899,100.845455,5.0
13.89899,100.851515,5.0
13.89899,100.857576,2.0
13.89899,100.863636,1.0
13.89899,100.869697,4.0
13.89899,100.875758,7.0
13.89899,100.881818,8.0
13.89899,100.887879,6.0
13.89899,100.893939,7.0
13.89899,100.9,2.0
13.90404,100.3,6.0
13.90404,100.306061,3.0
13.90404,100.312121,6.0
13.90404,100.318182,5.0
13.90404,100.324242,5.0
13.90404,100.330303,4.0
13.90404,100.336364,2.0
13.90404,100.342424,5.0
13.90404,100.348485,3.0
13.90404,100.354545,7.0
13.90404,100.360606,3.0
13.90404,100.366667,5.0
13.90404,100.372727,4.0
13.90404,100.378788,4.0
13.90404,100.384848,3.0
13.90404,100.390909,4.0
13.90404,100.39697,5.0
13.90404,100.40303,2.0
13.90404,100.409091,8.0
13.90404,100.415152,2.0
13.90404,100.421212,7.0
13.90404,100.427273,5.0
13.90404,100.433333,5.0
13.90404,100.439394,7.0
13.90404,100.445455,8.0
13.90404,100.451515,4.0
13.90404,100.457576,6.0
13.90404,100.463636,4.0
13.90404,100.469697,7.0
13.90404,100.475758,3.0
13.90404,100.481818,6.0
13.90404,100.487879,7.0
13.90404,100.493939,9.0
13.90404,100.5,3.0
13.90404,100.506061,8.0
13.90404,100.512121,8.0
13.90404,100.518182,1.0
13.90404,100.524242,6.0
13.90404,100.530303,10.0
13.90404,100.536364,9.0
13.90404,100.542424,3.0
13.90404,100.548485,7.0
13.90404,100.554545,6.0
13.90404,100.560606,7.0
13.90404,100.566667,9.0
13.90404,100.572727,9.0
13.90404,100.578788,6.0
13.90404,100.584848,5.0
13.90404,100.590909,10.0
13.90404,100.59697,9.0
13.90404,100.60303,5.0
13.90404,100.609091,7.0
13.90404,100.615152,10.0
13.90404,100.621212,9.0
13.90404,100.627273,10.0
13.90404,100.633333,8.0
13.90404,100.639394,1.0
13.90404,100.645455,4.0
13.90404,100.651515,2.0
13.90404,100.657576,6.0
13.90404,100.663636,3.0
13.90404,100.669697,7.0
13.90404,100.675758,7.0
13.90404,100.681818,4.0
13.90404,100.687879,6.0
13.90404,100.693939,5.0
13.90404,100.7,3.0
13.90404,100.706061,2.0
13.90404,100.712121,2.0
13.90404,100.718182,4.0
13.90404,100.724242,1.0
13.90404,100.730303,5.0
13.90404,100.736364,3.0
13.90404,100.742424,5.0
13.90404,100.748485,5.0
13.90404,100.754545,6.0
13.90404,100.760606,7.0
13.90404,100.766667,5.0
13.90404,100.772727,4.0
13.90404,100.778788,8.0
13.90404,100.784848,3.0
13.90404,100.790909,5.0
13.90404,100.79697,3.0
13.90404,100.80303,2.0
13.90404,100.809091,4.0
13.90404,100.815152,8.0
13.90404,100.821212,3.0
13.90404,100.827273,3.0
13.90404,100.833333,3.0
13.90404,100.839394,7.0
13.90404,100.845455,3.0
13.90404,100.851515,6.0
13.90404,100.857576,5.0
13.90404,100.863636,8.0
13.90404,100.869697,5.0
13.90404,100.875758,6.0
13.90404,100.881818,6.0
13.90404,100.887879,5.0
13.90404,100.893939,2.0
13.90404,100.9,3.0
13.909091,100.3,2.0
13.909091,100.306061,5.0
13.909091,100.312121,8.0
13.909091,100.318182,4.0
13.909091,100.324242,5.0
13.909091,100.330303,5.0
13.909091,100.336364,6.0
13.909091,100.342424,3.0
13.909091,100.348485,3.0
13.909091,100.354545,4.0
13.909091,100.360606,7.0
13.909091,100.366667,4.0
13.909091,100.372727,3.0
13.909091,100.378788,5.0
13.909091,100.384848,6.0
13.909091,100.390909,6.0
13.909091,100.39697,5.0
13.909091,100.40303,4.0
13.909091,100.409091,7.0
13.909091,100.415152,3.0
13.909091,100.421212,6.0
13.909091,100.427273,5.0
13.909091,100.433333,4.0
13.909091,100.439394,6.0
13.909091,100.445455,2.0
13.909091,100.451515,6.0
13.909091,100.457576,3.0
13.909091,100.463636,7.0
13.909091,100.469697,4.0
13.909091,100.475758,8.0
13.909091,100.481818,5.0
13.909091,100.487879,3.0
13.909091,100.493939,9.0
13.909091,100.5,10.0
13.909091,100.506061,7.0
13.909091,100.512121,7.0
13.909091,100.518182,4.0
13.909091,100.524242,8.0
13.909091,100.530303,5.0
13.909091,100.536364,3.0
13.909091,100.542424,5.0
13.909091,100.548485,9.0
13.909091,100.554545,13.0
13.909091,100.560606,5.0
13.909091,100.566667,13.0
13.909091,100.572727,5.0
13.909091,100.578788,6.0
13.909091,100.584848,9.0
13.909091,100.590909,5.0
13.909091,100.59697,5.0
13.909091,100.60303,2.0
13.909091,100.609091,4.0
13.909091,100.615152,6.0
13.909091,100.621212,1.0
13.909091,100.627273,7.0
13.909091,100.633333,7.0
13.909091,100.639394,1.0
13.909091,100.645455,8.0
13.909091,100.651515,4.0
13.909091,100.657576,2.0
13.909091,100.663636,-4.0
13.909091,100.669697,5.0
13.909091,100.675758,5.0
13.909091,100.681818,7.0
13.909091,100.687879,6.0
13.909091,100.693939,6.0
13.909091,100.7,7.0
13.909091,100.706061,6.0
13.909091,100.712121,7.0
13.909091,100.718182,4.0
13.909091,100.724242,3.0
13.909091,100.730303,5.0
13.909091,100.736364,7.0
13.909091,100.742424,5.0
13.909091,100.748485,4.0
13.909091,100.754545,2.0
13.909091,100.760606,4.0
13.909091,100.766667,6.0
13.909091,100.772727,2.0
13.909091,100.778788,4.0
13.909091,100.784848,1.0
13.909091,100.790909,4.0
13.909091,100.79697,4.0
13.909091,100.80303,3.0
13.909091,100.809091,8.0
13.909091,100.815152,6.0
13.909091,100.821212,2.0
13.909091,100.827273,4.0
13.909091,100.833333,1.0
13.909091,100.839394,10.0
13.909091,100.845455,6.0
13.909091,100.851515,7.0
13.909091,100.857576,1.0
13.909091,100.863636,9.0
13.909091,100.869697,3.0
13.909091,100.875758,8.0
13.909091,100.881818,9.0
13.909091,100.887879,7.0
13.909091,100.893939,6.0
13.909091,100.9,3.0
13.914141,100.3,2.0
13.914141,100.306061,3.0
13.914141,100.312121,6.0
13.914141,100.318182,5.0
13.914141,100.324242,6.0
13.914141,100.330303,8.0
13.914141,100.336364,4.0
13.914141,100.342424,3.0
13.914141,100.348485,5.0
13.914141,100.354545,3.0
13.914141,100.360606,7.0
13.914141,100.366667,7.0
13.914141,100.372727,5.0
13.914141,100.378788,4.0
13.914141,100.384848,6.0
13.914141,100.390909,7.0
13.914141,100.39697,4.0
13.914141,100.40303,6.0
13.914141,100.409091,4.0
13.914141,100.415152,3.0
13.914141,100.421212,8.0
13.914141,100.427273,5.0
13.914141,100.433333,6.0
13.914141,100.439394,8.0
13.914141,100.445455,6.0
13.914141,100.451515,4.0
13.914141,100.457576,5.0
13.914141,100.463636,7.0
13.914141,100.469697,4.0
13.914141,100.475758,11.0
13.914141,100.481818,7.0
13.914141,100.487879,5.0
13.914141,100.493939,8.0
13.914141,100.5,8.0
13.914141,100.506061,5.0
13.914141,100.512121,9.0
13.914141,100.518182,7.0
13.914141,100.524242,6.0
13.914141,100.530303,3.0
13.914141,100.536364,5.0
13.914141,100.542424,8.0
13.914141,100.548485,7.0
13.914141,100.554545,5.0
13.914141,100.560606,5.0
13.914141,100.566667,6.0
13.914141,100.572727,6.0
13.914141,100.578788,5.0
13.914141,100.584848,4.0
13.914141,100.590909,6.0
13.914141,100.59697,8.0
13.914141,100.60303,14.0
13.914141,100.609091,9.0
13.914141,100.615152,10.0
13.914141,100.621212,7.0
13.914141,100.627273,8.0
13.914141,100.633333,7.0
13.914141,100.639394,7.0
13.914141,100.645455,8.0
13.914141,100.651515,2.0
13.914141,100.657576,4.0
13.914141,100.663636,7.0
13.914141,100.669697,7.0
13.914141,100.675758,3.0
13.914141,100.681818,7.0
13.914141,100.687879,8.0
13.914141,100.693939,5.0
13.914141,100.7,3.0
13.914141,100.706061,7.0
13.914141,100.712121,4.0
13.914141,100.718182,3.0
13.914141,100.724242,4.0
13.914141,100.730303,3.0
13.914141,100.736364,4.0
13.914141,100.742424,3.0
13.914141,100.748485,4.0
13.914141,100.754545,7.0
13.914141,100.760606,3.0
13.914141,100.766667,9.0
13.914141,100.772727,2.0
13.914141,100.778788,2.0
13.914141,100.784848,3.0
13.914141,100.790909,4.0
13.914141,100.79697,5.0
13.914141,100.80303,3.0
13.914141,100.809091,5.0
13.914141,100.815152,3.0
13.914141,100.821212,3.0
13.914141,100.827273,6.0
13.914141,100.833333,5.0
13.914141,100.839394,8.0
13.914141,100.845455,2.0
13.914141,100.851515,3.0
13.914141,100.857576,2.0
13.914141,100.863636,7.0
13.914141,100.869697,3.0
13.914141,100.875758,6.0
13.914141,100.881818,1.0
13.914141,100.887879,5.0
13.914141,100.893939,6.0
13.914141,100.9,2.0
13.919192,100.3,6.0
13.919192,100.306061,8.0
13.919192,100.312121,4.0
13.919192,100.318182,5.0
13.919192,100.324242,5.0
13.919192,100.330303,4.0
13.919192,100.336364,4.0
13.919192,100.342424,4.0
13.919192,100.348485,4.0
13.919192,100.354545,2.0
13.919192,100.360606,5.0
13.919192,100.366667,4.0
13.919192,100.372727,3.0
13.919192,100.378788,5.0
13.919192,100.384848,4.0
13.919192,100.390909,6.0
13.919192,100.39697,6.0
13.919192,100.40303,7.0
13.919192,100.409091,5.0
13.919192,100.415152,5.0
13.919192,100.421212,3.0
13.919192,100.427273,4.0
13.919192,100.433333,-6.0
13.919192,100.439394,5.0
13.919192,100.445455,1.0
13.919192,100.451515,6.0
13.919192,100.457576,3.0
13.919192,100.463636,6.0
13.919192,100.469697,4.0
13.919192,100.475758,5.0
13.919192,100.481818,6.0
13.919192,100.487879,6.0
13.919192,100.493939,7.0
13.919192,100.5,4.0
13.919192,100.506061,7.0
13.919192,100.512121,8.0
13.919192,100.518182,10.0
13.919192,100.524242,5.0
13.919192,100.530303,6.0
13.919192,100.536364,7.0
13.919192,100.542424,5.0
13.919192,100.548485,-1.0
13.919192,100.554545,7.0
13.919192,100.560606,7.0
13.919192,100.566667,4.0
13.919192,100.572727,4.0
13.919192,100.578788,3.0
13.919192,100.584848,6.0
13.919192,100.590909,7.0
13.919192,100.59697,8.0
13.919192,100.60303,1.0
13.919192,100.609091,5.0
13.919192,100.615152,15.0
13.919192,100.621212,5.0
13.919192,100.627273,7.0
13.919192,100.633333,6.0
13.919192,100.639394,5.0
13.919192,100.645455,8.0
13.919192,100.651515,3.0
13.919192,100.657576,5.0
13.919192,100.663636,6.0
13.919192,100.669697,9.0
13.919192,100.675758,5.0
13.919192,100.681818,4.0
13.919192,100.687879,2.0
13.919192,100.693939,8.0
13.919192,100.7,2.0
13.919192,100.706061,6.0
13.919192,100.712121,4.0
13.919192,100.718182,5.0
13.919192,100.724242,5.0
13.919192,100.730303,4.0
13.919192,100.736364,4.0
13.919192,100.742424,2.0
13.919192,100.748485,5.0
13.919192,100.754545,5.0
13.919192,100.760606,4.0
13.919192,100.766667,1.0
13.919192,100.772727,6.0
13.919192,100.778788,4.0
13.919192,100.784848,5.0
13.919192,100.790909,5.0
13.919192,100.79697,2.0
13.919192,100.80303,5.0
13.919192,100.809091,-1.0
13.919192,100.815152,6.0
13.919192,100.821212,7.0
13.919192,100.827273,4.0
13.919192,100.833333,2.0
13.919192,100.839394,8.0
13.919192,100.845455,2.0
13.919192,100.851515,5.0
13.919192,100.857576,3.0
13.919192,100.863636,8.0
13.919192,100.869697,5.0
13.919192,100.875758,11.0
13.919192,100.881818,5.0
13.919192,100.887879,5.0
13.919192,100.893939,6.0
13.919192,100.9,4.0
13.924242,100.3,2.0
13.924242,100.306061,8.0
13.924242,100.312121,3.0
13.924242,100.318182,2.0
13.924242,100.324242,3.0
13.924242,100.330303,6.0
13.924242,100.336364,7.0
13.924242,100.342424,1.0
13.924242,100.348485,7.0
13.924242,100.354545,6.0
13.924242,100.360606,5.0
13.924242,100.366667,4.0
13.924242,100.372727,4.0
13.924242,100.378788,5.0
13.924242,100.384848,2.0
13.924242,100.390909,6.0
13.924242,100.39697,6.0
13.924242,100.40303,6.0
13.924242,100.409091,5.0
13.924242,100.415152,6.0
13.924242,100.421212,5.0
13.924242,100.427273,5.0
13.924242,100.433333,5.0
13.924242,100.439394,12.0
13.924242,100.445455,4.0
13.924242,100.451515,5.0
13.924242,100.457576,5.0
13.924242,100.463636,2.0
13.924242,100.469697,4.0
13.924242,100.475758,3.0
13.924242,100.481818,4.0
13.924242,100.487879,7.0
13.924242,100.493939,5.0
13.924242,100.5,5.0
13.924242,100.506061,5.0
13.924242,100.512121,7.0
13.924242,100.518182,8.0
13.924242,100.524242,4.0
13.924242,100.530303,6.0
13.924242,100.536364,9.0
13.924242,100.542424,4.0
13.924242,100.548485,6.0
13.924242,100.554545,6.0
13.924242,100.560606,5.0
13.924242,100.566667,8.0
13.924242,100.572727,2.0
13.924242,100.578788,3.0
13.924242,100.584848,7.0
13.924242,100.590909,6.0
13.924242,100.59697,7.0
13.924242,100.60303,6.0
13.924242,100.609091,6.0
13.924242,100.615152,4.0
13.924242,100.621212,7.0
13.924242,100.627273,7.0
13.924242,100.633333,8.0
13.924242,100.639394,6.0
13.924242,100.645455,6.0
13.924242,100.651515,6.0
13.924242,100.657576,7.0
13.924242,100.663636,4.0
13.924242,100.669697,6.0
13.924242,100.675758,10.0
13.924242,100.681818,6.0
13.924242,100.687879,2.0
13.924242,100.693939,9.0
13.924242,100.7,6.0
13.924242,100.706061,5.0
13.924242,100.712121,4.0
13.924242,100.718182,3.0
13.924242,100.724242,5.0
13.924242,100.730303,4.0
13.924242,100.736364,2.0
13.924242,100.742424,5.0
13.924242,100.748485,5.0
13.924242,100.754545,4.0
13.924242,100.760606,4.0
13.924242,100.766667,7.0
13.924242,100.772727,2.0
13.924242,100.778788,3.0
13.924242,100.784848,4.0
13.924242,100.790909,2.0
13.924242,100.79697,5.0
13.924242,100.80303,6.0
13.924242,100.809091,1.0
13.924242,100.815152,3.0
13.924242,100.821212,3.0
13.924242,100.827273,4.0
13.924242,100.833333,7.0
13.924242,100.839394,8.0
13.924242,100.845455,5.0
13.924242,100.851515,5.0
13.924242,100.857576,7.0
13.924242,100.863636,10.0
13.924242,100.869697,4.0
13.924242,100.875758,3.0
13.924242,100.881818,4.0
13.924242,100.887879,2.0
13.924242,100.893939,7.0
13.924242,100.9,3.0
13.929293,100.3,6.0
13.929293,100.306061,4.0
13.929293,100.312121,3.0
13.929293,100.318182,7.0
13.929293,100.324242,2.0
13.929293,100.330303,4.0
13.929293,100.336364,4.0
13.929293,100.342424,4.0
13.929293,100.348485,7.0
13.929293,100.354545,5.0
13.929293,100.360606,5.0
13.929293,100.366667,4.0
13.929293,100.372727,4.0
13.929293,100.378788,2.0
13.929293,100.384848,5.0
13.929293,100.390909,5.0
13.929293,100.39697,8.0
13.929293,100.40303,3.0
13.929293,100.409091,4.0
13.929293,100.415152,6.0
13.929293,100.421212,5.0
13.929293,100.427273,7.0
13.929293,100.433333,5.0
13.929293,100.439394,8.0
13.929293,100.445455,5.0
13.929293,100.451515,5.0
13.929293,100.457576,4.0
13.929293,100.463636,4.0
13.929293,100.469697,6.0
13.929293,100.475758,4.0
13.929293,100.481818,7.0
13.929293,100.487879,4.0
13.929293,100.493939,3.0
13.929293,100.5,5.0
13.929293,100.506061,7.0
13.929293,100.512121,10.0
13.929293,100.518182,2.0
13.929293,100.524242,3.0
13.929293,100.530303,2.0
13.929293,100.536364,4.0
13.929293,100.542424,6.0
13.929293,100.548485,4.0
13.929293,100.554545,5.0
13.929293,100.560606,7.0
13.929293,100.566667,4.0
13.929293,100.572727,4.0
13.929293,100.578788,6.0
13.929293,100.584848,6.0
13.929293,100.590909,7.0
13.929293,100.59697,5.0
13.929293,100.60303,4.0
13.929293,100.609091,5.0
13.929293,100.615152,3.0
13.929293,100.621212,5.0
13.929293,100.627273,8.0
13.929293,100.633333,3.0
13.929293,100.639394,6.0
13.929293,100.645455,4.0
13.929293,100.651515,6.0
13.929293,100.657576,4.0
13.929293,100.663636,4.0
13.929293,100.669697,6.0
13.929293,100.675758,7.0
13.929293,100.681818,7.0
13.929293,100.687879,5.0
13.929293,100.693939,6.0
13.929293,100.7,7.0
13.929293,100.706061,2.0
13.929293,100.712121,4.0
13.929293,100.718182,5.0
13.929293,100.724242,4.0
13.929293,100.730303,3.0
13.929293,100.736364,11.0
13.929293,100.742424,5.0
13.929293,100.748485,7.0
13.929293,100.754545,8.0
13.929293,100.760606,5.0
13.929293,100.766667,2.0
13.929293,100.772727,5.0
13.929293,100.778788,12.0
13.929293,100.784848,5.0
13.929293,100.790909,7.0
13.929293,100.79697,3.0
13.929293,100.80303,3.0
13.929293,100.809091,3.0
13.929293,100.815152,7.0
13.929293,100.821212,9.0
13.929293,100.827273,-1.0
13.929293,100.833333,4.0
13.929293,100.839394,7.0
13.929293,100.845455,2.0
13.929293,100.851515,4.0
13.929293,100.857576,8.0
13.929293,100.863636,9.0
13.929293,100.869697,7.0
13.929293,100.875758,4.0
13.929293,100.881818,6.0
13.929293,100.887879,2.0
13.929293,100.893939,6.0
13.929293,100.9,8.0
13.934343,100.3,4.0
13.934343,100.306061,6.0
13.934343,100.312121,2.0
13.934343,100.318182,5.0
13.934343,100.324242,3.0
13.934343,100.330303,2.0
13.934343,100.336364,4.0
13.934343,100.342424,4.0
13.934343,100.348485,6.0
13.934343,100.354545,4.0
13.934343,100.360606,8.0
13.934343,100.366667,5.0
13.934343,100.372727,5.0
13.934343,100.378788,5.0
13.934343,100.384848,7.0
13.934343,100.390909,4.0
13.934343,100.39697,7.0
13.934343,100.40303,8.0
13.934343,100.409091,8.0
13.934343,100.415152,5.0
13.934343,100.421212,2.0
13.934343,100.427273,3.0
13.934343,100.433333,5.0
13.934343,100.439394,3.0
13.934343,100.445455,3.0
13.934343,100.451515,7.0
13.934343,100.457576,5.0
13.934343,100.463636,4.0
13.934343,100.469697,2.0
13.934343,100.475758,7.0
13.934343,100.481818,7.0
13.934343,100.487879,3.0
13.934343,100.493939,3.0
13.934343,100.5,5.0
13.934343,100.506061,6.0
13.934343,100.512121,1.0
13.934343,100.518182,9.0
13.934343,100.524242,7.0
13.934343,100.530303,10.0
13.934343,100.536364,5.0
13.934343,100.542424,8.0
13.934343,100.548485,8.0
13.934343,100.554545,6.0
13.934343,100.560606,4.0
13.934343,100.566667,8.0
13.934343,100.572727,8.0
13.934343,100.578788,6.0
13.934343,100.584848,7.0
13.934343,100.590909,6.0
13.934343,100.59697,7.0
13.934343,100.60303,9.0
13.934343,100.609091,7.0
13.934343,100.615152,4.0
13.934343,100.621212,7.0
13.934343,100.627273,7.0
13.934343,100.633333,8.0
13.934343,100.639394,5.0
13.934343,100.645455,7.0
13.934343,100.651515,3.0
13.934343,100.657576,4.0
13.934343,100.663636,4.0
13.934343,100.669697,5.0
13.934343,100.675758,3.0
13.934343,100.681818,4.0
13.934343,100.687879,7.0
13.934343,100.693939,12.0
13.934343,100.7,5.0
13.934343,100.706061,5.0
13.934343,100.712121,1.0
13.934343,100.718182,3.0
13.934343,100.724242,9.0
13.934343,100.730303,8.0
13.934343,100.736364,7.0
13.934343,100.742424,5.0
13.934343,100.748485,6.0
13.934343,100.754545,9.0
13.934343,100.760606,6.0
13.934343,100.766667,3.0
13.934343,100.772727,6.0
13.934343,100.778788,1.0
13.934343,100.784848,4.0
13.934343,100.790909,4.0
13.934343,100.79697,2.0
13.934343,100.80303,4.0
13.934343,100.809091,3.0
13.934343,100.815152,8.0
13.934343,100.821212,7.0
13.934343,100.827273,3.0
13.934343,100.833333,6.0
13.934343,100.839394,6.0
13.934343,100.845455,4.0
13.934343,100.851515,3.0
13.934343,100.857576,6.0
13.934343,100.863636,5.0
13.934343,100.869697,6.0
13.934343,100.875758,5.0
13.934343,100.881818,6.0
13.934343,100.887879,5.0
13.934343,100.893939,4.0
13.934343,100.9,6.0
13.939394,100.3,2.0
13.939394,100.306061,4.0
13.939394,100.312121,3.0
13.939394,100.318182,4.0
13.939394,100.324242,5.0
13.939394,100.330303,2.0
13.939394,100.336364,5.0
13.939394,100.342424,3.0
13.939394,100.348485,7.0
13.939394,100.354545,6.0
13.939394,100.360606,6.0
13.939394,100.366667,5.0
13.939394,100.372727,6.0
13.939394,100.378788,5.0
13.939394,100.384848,3.0
13.939394,100.390909,8.0
13.939394,100.39697,4.0
13.939394,100.40303,2.0
13.939394,100.409091,7.0
13.939394,100.415152,6.0
13.939394,100.421212,8.0
13.939394,100.427273,7.0
13.939394,100.433333,5.0
13.939394,100.439394,5.0
13.939394,100.445455,2.0
13.939394,100.451515,5.0
13.939394,100.457576,8.0
13.939394,100.463636,7.0
13.939394,100.469697,5.0
13.939394,100.475758,3.0
13.939394,100.481818,5.0
13.939394,100.487879,3.0
13.939394,100.493939,5.0
13.939394,100.5,8.0
13.939394,100.506061,5.0
13.939394,100.512121,9.0
13.939394,100.518182,8.0
13.939394,100.524242,5.0
13.939394,100.530303,8.0
13.939394,100.536364,4.0
13.939394,100.542424,7.0
13.939394,100.548485,3.0
13.939394,100.554545,2.0
13.939394,100.560606,7.0
13.939394,100.566667,4.0
13.939394,100.572727,6.0
13.939394,100.578788,6.0
13.939394,100.584848,6.0
13.939394,100.590909,5.0
13.939394,100.59697,5.0
13.939394,100.60303,6.0
13.939394,100.609091,2.0
13.939394,100.615152,5.0
13.939394,100.621212,9.0
13.939394,100.627273,7.0
13.939394,100.633333,10.0
13.939394,100.639394,4.0
13.939394,100.645455,6.0
13.939394,100.651515,7.0
13.939394,100.657576,8.0
13.939394,100.663636,6.0
13.939394,100.669697,7.0
13.939394,100.675758,8.0
13.939394,100.681818,9.0
13.939394,100.687879,7.0
13.939394,100.693939,5.0
13.939394,100.7,3.0
13.939394,100.706061,6.0
13.939394,100.712121,4.0
13.939394,100.718182,2.0
13.939394,100.724242,4.0
13.939394,100.730303,5.0
13.939394,100.736364,5.0
13.939394,100.742424,4.0
13.939394,100.748485,8.0
13.939394,100.754545,5.0
13.939394,100.760606,5.0
13.939394,100.766667,3.0
13.939394,100.772727,5.0
13.939394,100.778788,5.0
13.939394,100.784848,2.0
13.939394,100.790909,5.0
13.939394,100.79697,3.0
13.939394,100.80303,4.0
13.939394,100.809091,-1.0
13.939394,100.815152,6.0
13.939394,100.821212,4.0
13.939394,100.827273,5.0
13.939394,100.833333,2.0
13.939394,100.839394,5.0
13.939394,100.845455,9.0
13.939394,100.851515,6.0
13.939394,100.857576,10.0
13.939394,100.863636,8.0
13.939394,100.869697,7.0
13.939394,100.875758,4.0
13.939394,100.881818,1.0
13.939394,100.887879,3.0
13.939394,100.893939,10.0
13.939394,100.9,4.0
13.944444,100.3,3.0
13.944444,100.306061,5.0
13.944444,100.312121,4.0
13.944444,100.318182,4.0
13.944444,100.324242,4.0
13.944444,100.330303,5.0
13.944444,100.336364,4.0
13.944444,100.342424,5.0
13.944444,100.348485,7.0
13.944444,100.354545,6.0
13.944444,100.360606,3.0
13.944444,100.366667,7.0
13.944444,100.372727,6.0
13.944444,100.378788,4.0
13.944444,100.384848,9.0
13.944444,100.390909,1.0
13.944444,100.39697,6.0
13.944444,100.40303,5.0
13.944444,100.409091,4.0
13.944444,100.415152,4.0
13.944444,100.421212,3.0
13.944444,100.427273,2.0
13.944444,100.433333,3.0
13.944444,100.439394,3.0
13.944444,100.445455,4.0
13.944444,100.451515,6.0
13.944444,100.457576,9.0
13.944444,100.463636,6.0
13.944444,100.469697,6.0
13.944444,100.475758,3.0
13.944444,100.481818,-4.0
13.944444,100.487879,5.0
13.944444,100.493939,7.0
13.944444,100.5,3.0
13.944444,100.506061,6.0
13.944444,100.512121,5.0
13.944444,100.518182,5.0
13.944444,100.524242,5.0
13.944444,100.530303,5.0
13.944444,100.536364,10.0
13.944444,100.542424,8.0
13.944444,100.548485,8.0
13.944444,100.554545,5.0
13.944444,100.560606,4.0
13.944444,100.566667,9.0
13.944444,100.572727,8.0
13.944444,100.578788,6.0
13.944444,100.584848,4.0
13.944444,100.590909,2.0
13.944444,100.59697,7.0
13.944444,100.60303,8.0
13.944444,100.609091,3.0
13.944444,100.615152,9.0
13.944444,100.621212,4.0
13.944444,100.627273,14.0
13.944444,100.633333,6.0
13.944444,100.639394,5.0
13.944444,100.645455,2.0
13.944444,100.651515,6.0
13.944444,100.657576,4.0
13.944444,100.663636,5.0
13.944444,100.669697,2.0
13.944444,100.675758,8.0
13.944444,100.681818,4.0
13.944444,100.687879,8.0
13.944444,100.693939,6.0
13.944444,100.7,-2.0
13.944444,100.706061,5.0
13.944444,100.712121,5.0
13.944444,100.718182,5.0
13.944444,100.724242,5.0
13.944444,100.730303,4.0
13.944444,100.736364,2.0
13.944444,100.742424,8.0
13.944444,100.748485,6.0
13.944444,100.754545,2.0
13.944444,100.760606,4.0
13.944444,100.766667,4.0
13.944444,100.772727,6.0
13.944444,100.778788,8.0
13.944444,100.784848,9.0
13.944444,100.790909,4.0
13.944444,100.79697,3.0
13.944444,100.80303,3.0
13.944444,100.809091,4.0
13.944444,100.815152,6.0
13.944444,100.821212,5.0
13.944444,100.827273,7.0
13.944444,100.833333,8.0
13.944444,100.839394,6.0
13.944444,100.845455,6.0
13.944444,100.851515,4.0
13.944444,100.857576,5.0
13.944444,100.863636,9.0
13.944444,100.869697,9.0
13.944444,100.875758,5.0
13.944444,100.881818,4.0
13.944444,100.887879,-1.0
13.944444,100.893939,6.0
13.944444,100.9,3.0
13.949495,100.3,3.0
13.949495,100.306061,5.0
13.949495,100.312121,4.0
13.949495,100.318182,4.0
13.949495,100.324242,5.0
13.949495,100.330303,3.0
13.949495,100.336364,6.0
13.949495,100.342424,4.0
13.949495,100.348485,6.0
13.949495,100.354545,6.0
13.949495,100.360606,5.0
13.949495,100.366667,4.0
13.949495,100.372727,8.0
13.949495,100.378788,6.0
13.949495,100.384848,8.0
13.949495,100.390909,4.0
13.949495,100.39697,4.0
13.949495,100.40303,5.0
13.949495,100.409091,1.0
13.949495,100.415152,2.0
13.949495,100.421212,3.0
13.949495,100.427273,5.0
13.949495,100.433333,2.0
13.949495,100.439394,3.0
